ID,AUDITYEAR,DBKEY,ELECAUDITSID,PASSTHROUGHNAME,PASSTHROUGHID
6355793,2022,72985,36328696,PANAGORA GROUP,72067418F00002_JHU_S
6355798,2022,72985,36328701,UNAIDS: JOINT UNITED NATIONS PROGRAMME ON HIV/AIDS,2020/1021004
6355807,2022,72985,36328712,"SAVE THE CHILDREN FEDERATION, INC.",84001965
6355817,2022,72985,36328724,PALLADIUM,217727-JHPIEGOTO5-01
6355830,2022,72985,36328754,MARYLAND HIGHER EDUCATION COMMISSION: COVID-19,GEER II-2021-8
6355840,2022,72985,36328779,UNIVERSITY OF MARYLAND MEDICAL SYSTEM,SUBAWARD NO.: 300065
6353804,2022,72985,36326505,UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,SUBAWD002912
6353809,2022,72985,36326517,GENEVA FOUNDATION,S-11122-01
6353817,2022,72985,36326525,HENRY M. JACKSON FOUNDATION ADVANCE OF MILITARY MEDICINE INC.,4651/950134
6353820,2022,72985,36326529,UNIVERSITY OF TEXAS,26-0201-51-62
6353831,2022,72985,36326541,"PLASMONICS, INC.",APLAFRL004
6353833,2022,72985,36326543,"PLASMONICS, INC.",APLARL003
6353835,2022,72985,36326545,"PRAXIS, INC.",25007-PXI-040
6353842,2022,72985,36326552,"T2S SOLUTIONS, LLC",20-02
6353845,2022,72985,36326560,AEROSPACE,AR002
6353847,2022,72985,36326562,ARIZONA STATE UNIVERSITY,4600006880
6353849,2022,72985,36326564,ARIZONA STATE UNIVERSITY,15-728
6353856,2022,72985,36326571,CORNELL UNIVERSITY,77067-10932
6353888,2022,72985,36326603,"SPACE HAZARDS APPLICATIONS, LLC.",80NSSC21K1488-1
6353890,2022,72985,36326605,SPACE TELESCOPE SCIENCE INSTITUTE,80ARC17M0007
6353892,2022,72985,36326607,SPACE TELESCOPE SCIENCE INSTITUTE,HST-AR-16634.002-A
6353894,2022,72985,36326609,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-15848.008-A
6353910,2022,72985,36326625,UNIVERSITY OF ALASKA,80NSSC19K0843
6353913,2022,72985,36326628,UNIVERSITY OF ALASKA,UAF 20-0115
6353920,2022,72985,36326635,UNIVERSITY OF CENTRAL FLORIDA,24086221-01
6353923,2022,72985,36326638,UNIVERSITY OF IDAHO,80NSSC19K0896
6353925,2022,72985,36326640,UNIVERSITY OF IDAHO,SP6063-880880
6353928,2022,72985,36326643,UNIVERSITY OF MARYLAND,100665-Z6362201
6353932,2022,72985,36326647,UNIVERSITY OF MARYLAND,88626-Z6172202
6353937,2022,72985,36326652,UNIVERSITY OF NEVADA RENO,UNR 19-28
6353941,2022,72985,36326656,WELLESLEY UNIVERSITY,SA26484
6353947,2022,72985,36326664,ARIZONA STATE UNIVERSITY,ASUB00000694
6353949,2022,72985,36326666,HONEYBEE ROBOTICS,484.SBC.001
6353954,2022,72985,36326671,JET PROPULSION LABORATORY,1532432
6353958,2022,72985,36326675,JET PROPULSION LABORATORY,1546282
6353961,2022,72985,36326678,JET PROPULSION LABORATORY,1569206
6353969,2022,72985,36326686,JET PROPULSION LABORATORY,1656733
6353972,2022,72985,36326689,JET PROPULSION LABORATORY,1660492
6353982,2022,72985,36326699,JET PROPULSION LABORATORY,1670967
6353988,2022,72985,36326705,NABLA ZERO LABS,2020-1029625
6353999,2022,72985,36326716,SOUTHWEST RESEARCH INSTITUTE,P99036DS
6354015,2022,72985,36326739,LAWRENCE LIVERMORE NATIONAL LABORATORY,LLNL B621535
6354022,2022,72985,36326747,OREGON DEPARTMENT OF HEALTH,167056
6354029,2022,72985,36326763,DISTRICT OF COLUMBIA GOVERNMENT,19UASI137-02
6354050,2022,72985,36326790,CONNECTICUT AGRICULTURAL EXPERIMENT STATION,CAES-2021-JHU23000-1
6354057,2022,72985,36326799,MARYLAND SEA GRANT - UNIVERSITY OF MARYLAND,SA075281850-I
6354064,2022,72985,36326810,NORTHEASTERN UNIVERSITY,503405-78051
6354067,2022,72985,36326813,STANFORD UNIVERSITY,62145216-107484
6354069,2022,72985,36326815,UNIVERSITY OF MINNESOTA,A006141806
6354073,2022,72985,36326819,HENRY M. JACKSON FOUNDATION,5421
6354075,2022,72985,36326824,ATRIUM HEALTH,300301433 (A18-0259-
6354080,2022,72985,36326829,CHILDRENS RESEARCH INSTITUTE,30004403
6354085,2022,72985,36326834,HENRY M. JACKSON FOUNDATION,5794-1027537-66786
6354088,2022,72985,36326837,INTERMOUNTAIN MEDICAL CENTER,W81XWH-21-1-0050
6354094,2022,72985,36326843,THOMAS JEFFERSON UNIVERSITY,W81XWH-20-10310
6354098,2022,72985,36326847,UNIVERSITY OF CALIFORNIA IRVINE,2021-1582
6354101,2022,72985,36326850,UNIVERSITY OF CALIFORNIA SAN DIEGO,W81XWH-17-2-0051
6354105,2022,72985,36326854,UNIVERSITY OF MARYLAND MEDICAL SYSTEM,F302348-7
6354125,2022,72985,36326876,HENRY M. JACKSON FOUNDATION,5618
6354130,2022,72985,36326883,FLORIDA STATE UNIVERSITY,R01891
6354140,2022,72985,36326895,TRAIL OF BITS,HR001120C0084
6354142,2022,72985,36326898,ALION SCIENCE AND TECHNOLOGY CORP.,SUB1160014-001
6354144,2022,72985,36326900,"ANTIRADICAL THERAPEUTICS, LLC",W81XWH19C0022
6354147,2022,72985,36326903,"BOOZ ALLEN HAMILTON, INC.",A3169
6354148,2022,72985,36326904,BRIMROSE CORPORATION OF AMERICA,W81XWH21P0150
6354149,2022,72985,36326905,BROWN UNIVERSITY,1566
6354158,2022,72985,36326914,HENRY M. JACKSON FOUNDATION,1007958
6354189,2022,72985,36326952,UNIVERSITY OF GEORGIA,SUB00002414
6354202,2022,72985,36326971,JET PROPULSION LABORATORY,1670981
6354213,2022,72985,36326982,UNIVERSITY SPACE RESEARCH ASSOCIATION,570006
6354215,2022,72985,36326986,BAYLOR COLLEGE OF MEDICINE,7000001352
6354218,2022,72985,36326992,MICHIGAN TECHNOLOGICAL UNIVERSITY,1607060Z5
6354235,2022,72985,36327010,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-15334.005-A
6354238,2022,72985,36327013,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-15643.025-A
6354240,2022,72985,36327015,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-15694.002-A
6354242,2022,72985,36327017,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-15832.001-A
6354245,2022,72985,36327020,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-15865.013-A
6354248,2022,72985,36327023,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-15893.002-A
6354251,2022,72985,36327026,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-16086.002-A
6354259,2022,72985,36327034,SPACE TELESCOPE SCIENCE INSTITUTE,HST-GO-16499.006-A
6354271,2022,72985,36327048,UNIVERSITY OF NEBRASKA,25-1620-0040-003
6354273,2022,72985,36327050,UNIVERSITY OF CALIFORNIA BERKELEY,10942
6354275,2022,72985,36327056,AMERICAN UNIVERSITY,31663-A220027-S01
6354276,2022,72985,36327057,"CELEFLUX, LLC",NSF 19555
6354277,2022,72985,36327058,CLEMSON UNIVERSITY,1887-206-2011582
6354292,2022,72985,36327073,UNIVERSITY OF MARYLAND COLLEGE PARK,104938-Z3794209
6354294,2022,72985,36327075,UNIVERSITY OF MASSACHUSETTS LOWELL,S52100000033927
6354321,2022,72985,36327107,UNIVERSITY OF GEORGIA,RC284-652 S001173
6354341,2022,72985,36327130,SOUTHWEST RESEARCH INSTITUTE,N61275ZJ
6354347,2022,72985,36327139,UNIVERSITY OF WASHINGTON,UWSC10111
6354354,2022,72985,36327149,ILLINOIS INSTITUTE OF TECHNOLOGY,SA22-0052-S001
6354371,2022,72985,36327172,MARYLAND DEPARTMENT OF EDUCATION,210753
6354374,2022,72985,36327175,MARYLAND DEPARTMENT OF EDUCATION,220778
6354379,2022,72985,36327180,MARYLAND DEPARTMENT OF EDUCATION,210773
6354380,2022,72985,36327181,MARYLAND DEPARTMENT OF EDUCATION,220840
6354385,2022,72985,36327186,MARYLAND DEPARTMENT OF EDUCATION,R00B9400018
6354388,2022,72985,36327189,AMERICAN UNIVERSITY,31653-A220008-S02
6354389,2022,72985,36327191,UNIVERSITY OF VIRGINIA,GM10149 150263
6354393,2022,72985,36327195,UNIVERSITY OF VIRGINIA,GM10150 2389038
6354395,2022,72985,36327197,UNIVERSITY OF CONNECTICUT,UCHC7-150050333
6354406,2022,72985,36327209,"MATHEMATICA POLICY RESEARCH, INC.",51091S06850
6354407,2022,72985,36327210,"MATHEMATICA POLICY RESEARCH, INC.",51251S07785
6354408,2022,72985,36327211,UNIVERSITY OF HAWAII,90094929
6354412,2022,72985,36327219,"CARDNO EMERGING MARKETS USA, LTD",4727-012-18-CR-01
6354414,2022,72985,36327221,CHRISTIAN HEALTH ASSOCIATION OF MALAWI,IU2GH001601-05
6354422,2022,72985,36327233,"CENTER FOR DISEASE DYNAMICS, ECONOMICS & POLICY",1870-01-JHH
6354423,2022,72985,36327234,"CENTER FOR DISEASE DYNAMICS, ECONOMICS & POLICY",1870-02-JHH
6354424,2022,72985,36327235,DUKE UNIVERSITY,A035591
6354435,2022,72985,36327248,NEW YORK MEDICAL COLLEGE,123900
6354436,2022,72985,36327249,UNIVERSITY OF FLORIDA,SUB00002940
6354437,2022,72985,36327250,UNIVERSITY OF KANSAS MEDICAL CENTER,ZAD00000
6354438,2022,72985,36327251,UNIVERSITY OF ROCHESTER,416948-G URFAOGR5105
6354439,2022,72985,36327252,UNIVERSITY OF ROCHESTER,SUB00000204/UR
6354443,2022,72985,36327257,RUTGERS UNIVERSITY,827955
6354447,2022,72985,36327262,DREXEL UNIVERSITY,900159
6354448,2022,72985,36327263,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,0255-F311-4609
6354451,2022,72985,36327266,UNIVERSITY OF CALIFORNIA DAVIS,A20-1849-S002
6354453,2022,72985,36327268,UNIVERSITY OF NEW MEXICO,3RLU4
6354463,2022,72985,36327279,UNIVERSITY OF MARYLAND BALTIMORE,3001118
6354470,2022,72985,36327290,MARYLAND DEPARTMENT OF HEALTH,PHPA-1238
6354481,2022,72985,36327306,STANFORD UNIVERSITY,62438888-126378
6354497,2022,72985,36327323,UNIVERSITY OF BUFFALO,R1062080
6354498,2022,72985,36327324,UNIVERSITY OF BUFFALO,R1129334
6354499,2022,72985,36327325,UNIVERSITY OF SOUTH CAROLINA,16-3086
6354503,2022,72985,36327329,UNIVERSITY OF SOUTHERN CALIFORNIA,137503754
6354507,2022,72985,36327336,DUKE CLINICAL RESEARCH INSTITUTE,A03-36990
6354513,2022,72985,36327342,UNIVERSITY OF CALIFORNIA LOS ANGELES,2000 G XQ331
6354517,2022,72985,36327346,WASHINGTON STATE UNIVERSITY,132416 SPC003701
6354518,2022,72985,36327347,YALE UNIVERSITY,GR104245(CON80001407
6354519,2022,72985,36327350,ALBERT EINSTEIN MEDICAL CENTER,P0770307
6354521,2022,72985,36327352,COLUMBIA UNIVERSITY,2(GG011859-04)
6354526,2022,72985,36327358,UNIVERSITY OF TEXAS AT ARLINGTON,2019GC0498
6354531,2022,72985,36327366,"ANATOMYWORKS, LLC",R44MH101071
6354532,2022,72985,36327367,BOSTON UNIVERSITY,4500003537
6354533,2022,72985,36327368,BRIGHAM AND WOMENS HOSPITAL,AGREEMENT NO 117614
6354536,2022,72985,36327371,BROWN UNIVERSITY,7147135LTD
6354539,2022,72985,36327374,CHILD MIND INSTITUTE,JHU128696
6354544,2022,72985,36327379,DUKE UNIVERSITY,303000315
6354546,2022,72985,36327381,KENNEDY KRIEGER INSTITUTE,113191-0722-01
6354547,2022,72985,36327382,KENNEDY KRIEGER INSTITUTE,113318-0720-01
6354563,2022,72985,36327398,UNIVERSITY OF ALABAMA AT BIRMINGHAM,523279-0
6354570,2022,72985,36327405,UNIVERSITY OF LIVERPOOL,U19MH109998
6354572,2022,72985,36327407,UNIVERSITY OF MARYLAND BALTIMORE,1802161
6354575,2022,72985,36327410,UNIVERSITY OF PENNSYLVANIA,575811
6354576,2022,72985,36327411,UNIVERSITY OF PENNSYLVANIA,582682
6354578,2022,72985,36327413,WASHINGTON UNIVERSITY,WU-20-419-MOD-2
6354585,2022,72985,36327421,UNIVERSITY OF MARYLAND BALTIMORE,3003215
6354597,2022,72985,36327437,UNIVERSITY OF WASHINGTON,UWSC9479
6354618,2022,72985,36327460,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,11802SC
6354623,2022,72985,36327465,UNIVERSITY OF NORTH CAROLINA,5111928
6354627,2022,72985,36327469,YALE UNIVERSITY,GR106387 (CON-800017
6354642,2022,72985,36327487,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,121238
6354652,2022,72985,36327497,UNIVERSITY OF VIRGINIA,GB10952.PO#2387616
6354666,2022,72985,36327513,NORTH CAROLINA STATE UNIVERSITY,2017-1593-03
6354669,2022,72985,36327516,UNIVERSITY OF MEMPHIS,A21-0157-S001
6354691,2022,72985,36327540,UNIVERSITY OF WISCONSIN-MADISON,1630
6354706,2022,72985,36327559,MAYO CLINIC,236019 PO 65746848
6354709,2022,72985,36327562,OREGON HEALTH SCIENCES UNIVERSITY,1011902-001_JHU
6354718,2022,72985,36327575,MASSACHUSETTS GENERAL HOSPITAL,233238
6354722,2022,72985,36327580,ATRIUM HEALTH,3000301054 (A17-0142
6354724,2022,72985,36327582,BAYLOR COLLEGE OF MEDICINE,1OT2O2002751
6354725,2022,72985,36327586,ALBERT EINSTEIN COLLEGE OF MEDICINE,310924
6354728,2022,72985,36327589,FRED HUTCHINSON CANCER RESEARCH CENTER,1034045
6354744,2022,72985,36327605,UNIVERSITY OF PITTSBURGH,0054634 (130609-1)
6354747,2022,72985,36327608,WASHINGTON UNIVERSITY,WU-22-0188
6354752,2022,72985,36327613,WHITE MOUNTAIN APACHE TRIBE,NARCH XI - STAPH
6354756,2022,72985,36327619,FRED HUTCHINSON CANCER RESEARCH CENTER,1041240
6354757,2022,72985,36327620,GEORGETOWN UNIVERSITY,424470_GR411508-JHU
6354760,2022,72985,36327623,"LIFEGENE BIOMARKS, INC.",R44CA254690
6354764,2022,72985,36327627,MICHIGAN STATE UNIVERSITY,RC111649A
6354768,2022,72985,36327631,UNIVERSITY OF ALABAMA AT BIRMINGHAM,000527768-SC001
6354771,2022,72985,36327635,UNIVERSITY OF CALIFORNIA LOS ANGELES,1350 G WE901
6354772,2022,72985,36327636,UNIVERSITY OF CALIFORNIA SAN DIEGO,120941031
6354778,2022,72985,36327642,UNIVERSITY OF SOUTH FLORIDA,1257-1022-00-B
6354779,2022,72985,36327643,UNIVERSITY OF TEXAS AT GALVESTON,20-84918-01
6354788,2022,72985,36327653,CHILDRENS HOSPITAL OF PHILADELPHIA,U10CA180886
6354790,2022,72985,36327655,ECOG-ACRIN CANCER RESEARCH GROUP,U01CA180820-06-JHU3C
6354797,2022,72985,36327662,"KUBANDA CRYOTHERAPY, LLC",1R43CA261360-01A
6354801,2022,72985,36327666,"ONCOSTING, LLC",R44CA261506
6354810,2022,72985,36327675,STANFORD UNIVERSITY,62820123-209745
6354814,2022,72985,36327679,UNIVERSITY OF ILLINOIS,092530-17140
5805386,2022,249715,35502414,OREGON HEALTH AUTHORITY,168816
5805382,2022,249715,35502411,OREGON HEALTH AUTHORITY,164766
5805384,2022,249715,35502410,OREGON OFFICE OF RURAL HEALTH,
5805385,2022,249715,35502413,OREGON HEALTH AUTHORITY,168636
5805387,2022,249715,35502416,"OREGON MILITARY DEPARTMENT, OFFICE OF EMERGENCY MANAGEMENT",4499-DR-OR
6608289,2022,251020,36722384,CITY OF ELK GROVE,
5850721,2022,255812,35571360,ILLINOIS STATE BOARD OF EDUCATION,21-4932-00 AND 22-4932-00
5850724,2022,255812,35571363,ILLINOIS STATE BOARD OF EDUCATION,22-4400-00
5850740,2022,255812,35571380,ILLINOIS STATE BOARD OF EDUCATION,21-4220-00 AND 22-4220-00
5850738,2022,255812,35571378,ILLINOIS STATE BOARD OF EDUCATION,"21-4210-00,22-4210-00,22-4210-SN"
5850729,2022,255812,35571368,ILLINOIS STATE BOARD OF EDUCATION,22-4620-00
5850737,2022,255812,35571376,ILLINOIS STATE BOARD OF EDUCATION,"22-4998-D2,21-4998-E2,22-4998-E3"
5850718,2022,255812,35571357,ILLINOIS STATE BOARD OF EDUCATION,21-4300-00 AND 22-4300-00
5850743,2022,255812,35571383,ILLINOIS STATE BOARD OF EDUCATION,21-4240-21 AND 22-4240-22
5850746,2022,255812,35571386,ILLINOIS STATE BOARD OF EDUCATION,22-4210-BT
5850732,2022,255812,35571371,ILLINOIS STATE BOARD OF EDUCATION,22-4600-00
5850748,2022,255812,35571388,ILLINOIS DEPT OF HEALTH CARE AND FAMILY SERVICES,22-4991-00
5850054,2022,255945,35570568,NEW YORK STATE DEPARTMENT OF EDUCATION,
5891303,2022,255945,35570487,NYS DEPARTMENT OF EDUCATION,5890-21-4910
5891311,2022,255945,35570549,NYS DEPARTMENT OF EDUCATION,0147-22-4910
5891313,2022,255945,35570562,NYS DEPARTMENT OF EDUCATION,0204-22-4910
5891305,2022,255945,35634749,NYS DEPARTMENT OF EDUCATION,5891-21-4910
5849952,2022,255945,35570245,NEW YORK STATE DEPT. OF HEALTH,
5891307,2022,255945,35634751,NYS DEPARTMENT OF EDUCATION,5880-21-4910
5891310,2022,255945,35570494,NYS DEPARTMENT OF EDUCATION,0021-22-4910
6417795,2022,257370,36427362,STATE OF TENNESSEE,
6417799,2022,257370,36427367,STATE OF TENNESSEE,
6417793,2022,257370,36427359,STATE OF TENNESSEE,
6417797,2022,257370,36427364,STATE OF TENNESSEE,
6417779,2022,257370,36427334,STATE OF TENNESSEE,
5906695,2022,110267,35654172,"STATE OF COLORADO, DEPARTMENT OF HEALTH CARE POLICY AND FINANCING",20-134771A3
5906690,2022,110267,35654165,"STATE OF COLORADO, DEPARTMENT OF HEALTH CARE POLICY AND FINANCING",21-160441A2
5906700,2022,110267,35654181,"STATE OF COLORADO, DEPARTMENT OF HUMAN SERVICES",22-IHJA-172989
5906703,2022,110267,35654188,"STATE OF COLORADO, DEPARTMENT OF HUMAN SERVICES",22-IHJA-172989
5906705,2022,110267,35654195,"STATE OF COLORADO, DEPARTMENT OF HUMAN SERVICES",H181A210097
5863682,2022,129810,35593202,STATE OF ALASKA,SE22.BBSD.01
5863684,2022,129810,35593204,STATE OF ALASKA,IP 22.BBSD.01/ SI 22.BBSD.01
5863686,2022,129810,35593206,STATE OF ALASKA,IP 22.BBSD.01
5863688,2022,129810,35593208,STATE OF ALASKA,EK 22.BBSD.01
5863690,2022,129810,35593210,STATE OF ALASKA,ER 22.BBSD.01
5863692,2022,129810,35593212,STATE OF ALASKA,FY20-NV001/FY21AISM0002
5863694,2022,129810,35593214,STATE OF ALASKA,NONE
5863696,2022,129810,35593216,STATE OF ALASKA,FF22.BBSD.02
5863681,2022,129810,35593201,STATE OF ALASKA,SE22.BBSD.01
5863683,2022,129810,35593203,STATE OF ALASKA,SE22.BBSD.01
5863685,2022,129810,35593205,STATE OF ALASKA,IP 22.BBSD.01
5863687,2022,129810,35593207,STATE OF ALASKA,IP 22.BBSD.01
5863689,2022,129810,35593209,STATE OF ALASKA,ER 22.BBSD.01
5863691,2022,129810,35593211,STATE OF ALASKA,"S299A170007-19, 84.299A"
5863693,2022,129810,35593213,STATE OF ALASKA,601-308-21008
5863695,2022,129810,35593215,STATE OF ALASKA,NONE/NONE/FD22.BBSD.01
5863697,2022,129810,35593217,STATE OF ALASKA,NONE
5781316,2022,149998,35464820,MICHIGAN DEPARTMENT OF EDUCATION,210980
5781324,2022,149998,35464828,MICHIGAN DEPARTMENT OF EDUCATION,213722-2122
5781309,2022,149998,35464813,MICHIGAN DEPARTMENT OF EDUCATION,
5781317,2022,149998,35464821,MICHIGAN DEPARTMENT OF EDUCATION,221530-2122
5781325,2022,149998,35464829,MICHIGAN DEPARTMENT OF EDUCATION,213742-2122
5781314,2022,149998,35464818,MICHIGAN DEPARTMENT OF EDUCATION,211971
5781322,2022,149998,35464826,MICHIGAN DEPARTMENT OF EDUCATION,211202-2122
5781310,2022,149998,35464814,MICHIGAN DEPARTMENT OF EDUCATION,211965
5781312,2022,149998,35464816,MICHIGAN DEPARTMENT OF EDUCATION,211961
5781318,2022,149998,35464822,MICHIGAN DEPARTMENT OF EDUCATION,210520-2021
5781320,2022,149998,35464824,MICHIGAN DEPARTMENT OF EDUCATION,210750-2021
5781326,2022,149998,35464830,MICHIGAN DEPARTMENT OF EDUCATION,213762-2022
5781328,2022,149998,35464832,ALLEGAN AREA EDUCATION SERVICE AGENCY,
5781315,2022,149998,35464819,MICHIGAN DEPARTMENT OF EDUCATION,210904
5781323,2022,149998,35464827,MICHIGAN DEPARTMENT OF EDUCATION,213712-2021
5781313,2022,149998,35464817,MICHIGAN DEPARTMENT OF EDUCATION,221961
5781321,2022,149998,35464825,MICHIGAN DEPARTMENT OF EDUCATION,220750-2122
5781329,2022,149998,35464833,UNIVERSAL SERVICE ADMINISTRATIVE COMPANY,
5781311,2022,149998,35464815,MICHIGAN DEPARTMENT OF EDUCATION,220910
5781319,2022,149998,35464823,MICHIGAN DEPARTMENT OF EDUCATION,220520-2122
5781327,2022,149998,35464831,MICHIGAN DEPARTMENT OF EDUCATION,213713-2122
5782841,2022,150026,35467755,MICHIGAN DEPARTMENT OF EDUCATION,210904
5782850,2022,150026,35467768,MICHIGAN DEPARTMENT OF EDUCATION,210980
5782827,2022,150026,35467736,MICHIGAN DEPARTMENT OF EDUCATION,
5782842,2022,150026,35467757,MICHIGAN DEPARTMENT OF EDUCATION,211920
5782844,2022,150026,35467760,MICHIGAN DEPARTMENT OF EDUCATION,211925
5782829,2022,150026,35467740,MICHIGAN DEPARTMENT OF EDUCATION,211971
5782846,2022,150026,35467763,MICHIGAN DEPARTMENT OF EDUCATION,212010
5782854,2022,150026,35467774,MICHIGAN DEPARTMENT OF EDUCATION,220520-2122
5782855,2022,150026,35467775,MICHIGAN DEPARTMENT OF EDUCATION,220750-2122
5782868,2022,150026,35467791,MICHIGAN DEPARTMENT OF EDUCATION,213713-2122
5782835,2022,150026,35467748,MICHIGAN DEPARTMENT OF EDUCATION,221961
5782849,2022,150026,35467767,MICHIGAN DEPARTMENT OF EDUCATION,222010
5782862,2022,150026,35467785,MICHIGAN DEPARTMENT OF EDUCATION,213752-2122
5782832,2022,150026,35467743,MICHIGAN DEPARTMENT OF EDUCATION,221971
5782840,2022,150026,35467753,MICHIGAN DEPARTMENT OF EDUCATION,220910
5782848,2022,150026,35467766,MICHIGAN DEPARTMENT OF EDUCATION,221920
5782833,2022,150026,35467744,MICHIGAN DEPARTMENT OF EDUCATION,211961
5782837,2022,150026,35467750,MICHIGAN DEPARTMENT OF EDUCATION,221980
5782869,2022,150026,35467795,BAY-ARENAC ISD,
5782859,2022,150026,35467781,MICHIGAN DEPARTMENT OF EDUCATION,213722-2122
5782865,2022,150026,35467788,MICHIGAN DEPARTMENT OF EDUCATION,213712-2122
5782852,2022,150026,35467771,MICHIGAN DEPARTMENT OF EDUCATION,221530-2122
5782857,2022,150026,35467778,MICHIGAN DEPARTMENT OF EDUCATION,211202-2122
5782860,2022,150026,35467783,MICHIGAN DEPARTMENT OF EDUCATION,213742-2122
6620344,2022,152566,36742752,MS DEPARTMENT OF EDUCATION,S425D210031
6620332,2022,152566,36742738,MS DEPARTMENT OF EDUCATION,215MS326N1099
6620340,2022,152566,36742748,MS DEPARTMENT OF EDUCATION,S377A210025
6620347,2022,152566,36742755,MS DEPARTMENT OF EDUCATION,H027A210109
6620351,2022,152566,36742759,MS DEPARTMENT OF EDUCATION,H173A210113
6620335,2022,152566,36742743,MS DEPARTMENT OF EDUCATION,V048A210024
6620341,2022,152566,36742749,MS DEPARTMENT OF EDUCATION,S377A210025
6620343,2022,152566,36742751,MS DEPARTMENT OF EDUCATION,S425D210031
6620349,2022,152566,36742757,MS DEPARTMENT OF EDUCATION,H027A210108
6620338,2022,152566,36742746,MS DEPARTMENT OF EDUCATION,ES365A210024
6620348,2022,152566,36742756,MS DEPARTMENT OF EDUCATION,H027X210108
6620350,2022,152566,36742758,MS DEPARTMENT OF EDUCATION,H173A210113
6620333,2022,152566,36742739,MS DEPARTMENT OF EDUCATION,215MS907N2533
6620331,2022,152566,36742737,MS DEPARTMENT OF EDUCATION,215MS326N1099
6620336,2022,152566,36742744,MS DEPARTMENT OF EDUCATION,ES287C210024
6620353,2022,152566,36742761,MS DEPARTMENT OF REHABILITATION SERVICES,2105MS5ADM
6620339,2022,152566,36742747,MS DEPARTMENT OF EDUCATION,ES367A210023
6620342,2022,152566,36742750,MS DEPARTMENT OF EDUCATION,ES424A210025
6620337,2022,152566,36742745,MS DEPARTMENT OF EDUCATION,ES358B210024
6620352,2022,152566,36742760,MS DEPARTMENT OF EDUCATION,2105MS5ADM
6620346,2022,152566,36742754,MS DEPARTMENT OF EDUCATION,S425D210031
6620334,2022,152566,36742742,MS DEPARTMENT OF EDUCATION,ES10A210024
6295313,2022,157631,36224663,NJ DEPARTMENT OF EDUCATION,2005NJ5MAP
6295314,2022,157631,36224664,NJ DEPARTMENT OF AGRICULTURE,221NJ304N109
6295315,2022,157631,36224665,NJ DEPARTMENT OF AGRICULTURE,221NJ304N109
6295316,2022,157631,36224666,NJ DEPARTMENT OF AGRICULTURE,221NJ304N109
6295317,2022,157631,36224667,NJ DEPARTMENT OF AGRICULTURE,221NJ304N1099
6295318,2022,157631,36224668,NJ DEPARTMENT OF AGRICULTURE,222121S900941
6295319,2022,157631,36224669,NJ DEPARTMENT OF AGRICULTURE,222121S900941
6295320,2022,157631,36224670,NJ DEPARTMENT OF EDUCATION,S010A220030
6295321,2022,157631,36224671,NJ DEPARTMENT OF EDUCATION,S367A220029
6295322,2022,157631,36224672,NJ DEPARTMENT OF EDUCATION,S365A220030
6295323,2022,157631,36224673,NJ DEPARTMENT OF EDUCATION,S365A220030
6295324,2022,157631,36224674,NJ DEPARTMENT OF EDUCATION,S424A220031
6295325,2022,157631,36224675,NJ DEPARTMENT OF EDUCATION,V048A220030
6295326,2022,157631,36224676,NJ DEPARTMENT OF EDUCATION,H027A220100
6295327,2022,157631,36224677,NJ DEPARTMENT OF EDUCATION,H027X210100
6295328,2022,157631,36224678,NJ DEPARTMENT OF EDUCATION,S425D210027
6295329,2022,157631,36224679,NJ DEPARTMENT OF EDUCATION,S425U210027
6295330,2022,157631,36224680,NJ DEPARTMENT OF EDUCATION,S425U210027
6295331,2022,157631,36224681,NJ DEPARTMENT OF EDUCATION,S425U210027
6295332,2022,157631,36224682,NJ DEPARTMENT OF EDUCATION,S425U210027
6295333,2022,157631,36224683,NJ DEPARTMENT OF EDUCATION,SLFRP0002
6759543,2022,177310,36979183,WA OSPI,0203896
6759660,2022,177310,36979191,WA OSPI,0371149
6759590,2022,177310,36979187,WA OSPI,0366934
6759539,2022,177310,36979181,WA OSPI,619808
6759534,2022,177310,36979179,WA OSPI,619809
